per_dem,per_gop,state_abbr,county_name
0.433846524,0.471102959,MN,Blue Earth County
0.275415355,0.637341726,MN,Brown County
0.468464478,0.451852262,MN,Carlton County
0.39033066,0.527331131,MN,Carver County
0.311551778,0.628391564,MN,Cass County
0.319961178,0.608864445,MN,Chippewa County
0.309207238,0.614515645,MN,Chisago County
0.44571939,0.465473409,MN,Clay County
0.26035503,0.692307692,MN,Clearwater County
0.569047619,0.344047619,MN,Cook County
0.294540986,0.64577848,MN,Cottonwood County
0.308760684,0.626602564,MN,Crow Wing County
0.482163396,0.435688077,MN,Dakota County
0.293638773,0.617853086,MN,Dodge County
0.287980391,0.645886325,MN,Douglas County
0.292726037,0.633446635,MN,Faribault County
0.352769679,0.571337464,MN,Fillmore County
0.379245401,0.552953732,MN,Freeborn County
0.369880179,0.549808129,MN,Goodhue County
0.319721981,0.597451491,MN,Grant County
0.638202377,0.285095831,MN,Hennepin County
0.394198764,0.534094151,MN,Houston County
0.300446468,0.63634772,MN,Hubbard County
0.270946108,0.653173653,MN,Isanti County
0.381183932,0.546300211,MN,Itasca County
0.273610856,0.661837521,MN,Jackson County
0.2864,0.643692308,MN,Kanabec County
0.335643016,0.590585735,MN,Kandiyohi County
0.348286077,0.570884469,MN,Kittson County
0.365277998,0.565341359,MN,Koochiching County
0.339243807,0.598174707,MN,Lac qui Parle County
0.475432633,0.45302843,MN,Lake County
0.247982063,0.69058296,MN,Lake of the Woods County
0.310957153,0.617609471,MN,Le Sueur County
0.286475683,0.64290473,MN,Lincoln County
0.315359881,0.598235634,MN,Lyon County
0.448408872,0.477820636,MN,Mahnomen County
0.255527743,0.669169796,MN,Marshall County
0.261056452,0.674562996,MN,Martin County
0.266431171,0.650556626,MN,McLeod County
0.261682243,0.664289228,MN,Meeker County
0.286453506,0.644114921,MN,Mille Lacs County
0.207425573,0.737139272,MN,Morrison County
0.423267186,0.501847956,MN,Mower County
0.27897458,0.640672124,MN,Murray County
0.440214357,0.470916602,MN,Nicollet County
0.318086592,0.616736499,MN,Nobles County
0.391089109,0.525680693,MN,Norman County
0.457459288,0.449916117,MN,Olmsted County
0.289276422,0.648587536,MN,Otter Tail County
0.321690901,0.599610253,MN,Pennington County
0.333600408,0.596620293,MN,Pine County
0.235823394,0.698472484,MN,Pipestone County
0.320587835,0.610899442,MN,Polk County
0.334604385,0.602637432,MN,Pope County
0.657335201,0.262957858,MN,Ramsey County
0.288615714,0.609834313,MN,Red Lake County
0.249405234,0.678958499,MN,Redwood County
0.279915377,0.646568822,MN,Renville County
0.448117454,0.478908651,MN,Rice County
0.28562513,0.643020595,MN,Rock County
0.238959701,0.701815373,MN,Roseau County
0.383142896,0.537007662,MN,Scott County
0.277420835,0.647690767,MN,Sherburne County
0.252879513,0.672059014,MN,Sibley County
0.519225238,0.40114147,MN,St. Louis County
0.323795657,0.602873963,MN,Stearns County
0.327678571,0.588130252,MN,Steele County
0.395514019,0.523364486,MN,Stevens County
0.337962963,0.596215781,MN,Swift County
0.233004019,0.710398526,MN,Todd County
0.352317141,0.586264657,MN,Traverse County
0.328629718,0.594100646,MN,Wabasha County
0.24427038,0.701624601,MN,Wadena County
0.296273097,0.622925149,MN,Waseca County
0.469648495,0.451047654,MN,Washington County
0.364916516,0.556829612,MN,Watonwan County
0.272339128,0.649283318,MN,Wilkin County
0.439656506,0.468899892,MN,Winona County
0.294068311,0.62576279,MN,Wright County
0.290119931,0.643822578,MN,Yellow Medicine County
0.344776561,0.593765414,MO,Adair County
0.223741794,0.729212254,MO,Andrew County
0.198677929,0.756151304,MO,Atchison County
0.255600916,0.695111023,MO,Audrain County
0.185565598,0.782456861,MO,Barry County
0.134018881,0.835805799,MO,Barton County
0.201595811,0.748036404,MO,Bates County
0.211185309,0.752504174,MO,Benton County
0.124360557,0.851472923,MO,Bollinger County
0.492990205,0.433863069,MO,Boone County
0.337710542,0.599358884,MO,Buchanan County
0.176183844,0.791956825,MO,Butler County
0.194244604,0.749825946,MO,Caldwell County
0.260783186,0.682386156,MO,Callaway County
0.212153999,0.753809395,MO,Camden County
0.229640678,0.730549153,MO,Cape Girardeau County
0.170832378,0.797982114,MO,Carroll County
0.153413089,0.817382125,MO,Carter County
0.292142364,0.650813369,MO,Cass County
0.160879261,0.799458426,MO,Cedar County
0.224129228,0.744068652,MO,Chariton County
0.20546456,0.74747548,MO,Christian County
0.218335344,0.741254524,MO,Clark County
0.413614435,0.524803867,MO,Clay County
0.252231048,0.692164362,MO,Clinton County
0.292718929,0.660476101,MO,Cole County
0.24222668,0.70498997,MO,Cooper County
0.183870968,0.778629032,MO,Crawford County
0.161225006,0.805871931,MO,Dade County
0.170833333,0.79233871,MO,Dallas County
0.197885606,0.748983464,MO,Daviess County
0.179520697,0.77124183,MO,DeKalb County
0.144290351,0.826054883,MO,Dent County
0.147659064,0.823229292,MO,Douglas County
0.223188954,0.759031587,MO,Dunklin County
0.246558098,0.707763013,MO,Franklin County
0.204056959,0.761687265,MO,Gasconade County
0.19947247,0.759643917,MO,Gentry County
0.332264966,0.606438417,MO,Greene County
0.17675051,0.78450034,MO,Grundy County
0.155893536,0.805268876,MO,Harrison County
0.239066464,0.717605277,MO,Henry County
0.215391138,0.750264999,MO,Hickory County
0.147359455,0.820272572,MO,Holt County
0.263656978,0.675530818,MO,Howard County
0.165374677,0.797473442,MO,Howell County
0.219014085,0.744835681,MO,Iron County
0.556761646,0.39031432,MO,Jackson County
0.219286411,0.727661429,MO,Jasper County
0.297690834,0.650879031,MO,Jefferson County
0.28093138,0.649784227,MO,Johnson County
0.202999464,0.756829138,MO,Knox County
0.159345824,0.804185726,MO,Laclede County
0.255896301,0.694087891,MO,Lafayette County
0.173803526,0.784694734,MO,Lawrence County
0.209568733,0.750898473,MO,Lewis County
0.223719677,0.728607636,MO,Lincoln County
0.222361809,0.732950467,MO,Linn County
0.197409488,0.76139201,MO,Livingston County
0.200290276,0.764480802,MO,Macon County
0.18898082,0.77134261,MO,Madison County
0.176522899,0.791240551,MO,Maries County
0.231979538,0.729964347,MO,Marion County
0.161423539,0.801530426,MO,McDonald County
0.124209316,0.854514089,MO,Mercer County
0.153320484,0.81347468,MO,Miller County
0.282284608,0.696999032,MO,Mississippi County
0.181698002,0.784958872,MO,Moniteau County
0.205690861,0.761755486,MO,Monroe County
0.206120944,0.760324484,MO,Montgomery County
0.200567215,0.766534317,MO,Morgan County
0.262921654,0.716811752,MO,New Madrid County
0.188183807,0.77514525,MO,Newton County
0.267930925,0.675813116,MO,Nodaway County
0.185463122,0.7864494,MO,Oregon County
0.141000283,0.825798248,MO,Osage County
0.160853144,0.808487003,MO,Ozark County
0.322987552,0.657925311,MO,Pemiscot County
0.174072377,0.790998626,MO,Perry County
0.23951233,0.708894431,MO,Pettis County
0.257365263,0.686469539,MO,Phelps County
0.244881356,0.715118644,MO,Pike County
0.405544478,0.535473082,MO,Platte County
0.191844774,0.761178788,MO,Polk County
0.217064643,0.734211114,MO,Pulaski County
0.15029889,0.826643894,MO,Putnam County
0.216103304,0.753703,MO,Ralls County
0.221456979,0.730332719,MO,Randolph County
0.285002307,0.655560683,MO,Ray County
0.178100264,0.792216359,MO,Reynolds County
0.150416818,0.819137369,MO,Ripley County
0.301460249,0.646511628,MO,Saline County
0.183135023,0.778582514,MO,Schuyler County
0.18546748,0.774898374,MO,Scotland County
0.207260496,0.763627929,MO,Scott County
0.198770492,0.759733607,MO,Shannon County
0.186346863,0.776137761,MO,Shelby County
0.341957667,0.605970538,MO,St. Charles County
0.202159827,0.756155508,MO,St. Clair County
0.252893097,0.706765396,MO,St. Francois County
0.557834965,0.395399737,MO,St. Louis County
0.796582498,0.159187774,MO,St. Louis city
0.3002719,0.649603972,MO,Ste. Genevieve County
0.141060401,0.834237084,MO,Stoddard County
0.174507196,0.795078002,MO,Stone County
0.211755233,0.758454106,MO,Sullivan County
0.186631907,0.779520492,MO,Taney County
0.158024691,0.811614083,MO,Texas County
0.198927239,0.760960821,MO,Vernon County
0.248319168,0.704617531,MO,Warren County
0.20756547,0.759456838,MO,Washington County
0.164865807,0.808644127,MO,Wayne County
0.190113841,0.768663871,MO,Webster County
0.186424474,0.772466539,MO,Worth County
0.144199852,0.828963641,MO,Wright County
0.566644834,0.419600458,MS,Adams County
0.181584467,0.799472296,MS,Alcorn County
0.382198208,0.608844021,MS,Amite County
0.393123447,0.592101629,MS,Attala County
0.428678679,0.560560561,MS,Benton County
0.655443847,0.331306991,MS,Bolivar County
0.297207761,0.687805648,MS,Calhoun County
0.301279707,0.689945155,MS,Carroll County
0.462484157,0.523067174,MS,Chickasaw County
0.29800995,0.687313433,MS,Choctaw County
0.854096141,0.140148951,MS,Claiborne County
0.331388565,0.6596655,MS,Clarke County
0.571787149,0.415261044,MS,Clay County
0.715664273,0.272217235,MS,Coahoma County
0.520997816,0.468335293,MS,Copiah County
0.371672355,0.616951081,MS,Covington County
0.310705695,0.658445534,MS,DeSoto County
0.413099252,0.555233837,MS,Forrest County
0.34866082,0.636406731,MS,Franklin County
0.1030414,0.880073238,MS,George County
0.179530516,0.809201878,MS,Greene County
0.420034476,0.568856541,MS,Grenada County
0.189530171,0.783239139,MS,Hancock County
0.333123913,0.639699723,MS,Harrison County
0.709251005,0.27223169,MS,Hinds County
0.826117814,0.163378282,MS,Holmes County
0.736871353,0.256737983,MS,Humphreys County
0.56509299,0.426323319,MS,Issaquena County
0.11417895,0.870354993,MS,Itawamba County
0.287847795,0.686330144,MS,Jackson County
0.515706188,0.476145489,MS,Jasper County
0.864731796,0.126716766,MS,Jefferson County
0.596440596,0.395382395,MS,Jefferson Davis County
0.274265487,0.710654867,MS,Jones County
0.609398577,0.383272257,MS,Kemper County
0.405661338,0.553507789,MS,Lafayette County
0.208610778,0.764837255,MS,Lamar County
0.376635482,0.606690372,MS,Lauderdale County
0.344604203,0.643387581,MS,Lawrence County
0.424253201,0.566026553,MS,Leake County
0.301338588,0.678520048,MS,Lee County
0.697992891,0.288208238,MS,Leflore County
0.293424603,0.694398736,MS,Lincoln County
0.459246589,0.522057361,MS,Lowndes County
0.407520867,0.56843811,MS,Madison County
0.312155903,0.672638294,MS,Marion County
0.540481698,0.443937951,MS,Marshall County
0.347569862,0.64045371,MS,Monroe County
0.426477655,0.560788083,MS,Montgomery County
0.255604522,0.729354282,MS,Neshoba County
0.296602281,0.68989993,MS,Newton County
0.781870711,0.213253882,MS,Noxubee County
0.486099932,0.474955111,MS,Oktibbeha County
0.491450114,0.496229972,MS,Panola County
0.154501667,0.821997565,MS,Pearl River County
0.224594993,0.76122975,MS,Perry County
0.488453912,0.495618243,MS,Pike County
0.179747693,0.799424266,MS,Pontotoc County
0.209401276,0.774693547,MS,Prentiss County
0.686847599,0.297643901,MS,Quitman County
0.223955277,0.752461047,MS,Rankin County
0.405290362,0.581939799,MS,Scott County
0.669781931,0.321391485,MS,Sharkey County
0.339085494,0.64759986,MS,Simpson County
0.21148756,0.777792483,MS,Smith County
0.219849246,0.755339196,MS,Stone County
0.697427174,0.294280247,MS,Sunflower County
0.568483816,0.419420784,MS,Tallahatchie County
0.334006497,0.648432698,MS,Tate County
0.19774691,0.785518976,MS,Tippah County
0.119133574,0.856438026,MS,Tishomingo County
0.744152469,0.242564251,MS,Tunica County
0.17311412,0.805433445,MS,Union County
0.418852598,0.5709934,MS,Walthall County
0.465795374,0.515120031,MS,Warren County
0.675794386,0.311646421,MS,Washington County
0.366372981,0.624816446,MS,Wayne County
0.199243631,0.78602707,MS,Webster County
0.677048395,0.312649736,MS,Wilkinson County
0.430737658,0.555694904,MS,Winston County
0.424892704,0.55562892,MS,Yalobusha County
0.527800243,0.461787303,MS,Yazoo County
0.238451668,0.693541488,MT,Beaverhead County
0.496865959,0.441899711,MT,Big Horn County
0.45288058,0.480351011,MT,Blaine County
0.182757507,0.752018082,MT,Broadwater County
0.307952051,0.629579605,MT,Carbon County
0.09009009,0.871299871,MT,Carter County
0.35669261,0.572430529,MT,Cascade County
0.283547258,0.651886426,MT,Chouteau County
0.227793975,0.707094266,MT,Custer County
0.175420168,0.765756303,MT,Daniels County
0.182918315,0.767512218,MT,Dawson County
0.492315199,0.423517931,MT,Deer Lodge County
0.104477612,0.865671642,MT,Fallon County
0.206848841,0.732445521,MT,Fergus County
0.286776179,0.651850728,MT,Flathead County
0.457723936,0.447775499,MT,Gallatin County
0.047552448,0.913286713,MT,Garfield County
0.619038036,0.321593882,MT,Glacier County
0.151709402,0.77991453,MT,Golden Valley County
0.266174801,0.672531215,MT,Granite County
0.370253663,0.542933669,MT,Hill County
0.302218822,0.62723795,MT,Jefferson County
0.195121951,0.729184188,MT,Judith Basin County
0.364630175,0.577841526,MT,Lake County
0.425290085,0.494554411,MT,Lewis and Clark County
0.21601686,0.732349842,MT,Liberty County
0.220540541,0.726486486,MT,Lincoln County
0.249575191,0.696686491,MT,Madison County
0.145833333,0.8125,MT,McCone County
0.196907216,0.750515464,MT,Meagher County
0.260891591,0.66970618,MT,Mineral County
0.536746346,0.378882855,MT,Missoula County
0.137687188,0.815723794,MT,Musselshell County
0.388803004,0.537985866,MT,Park County
0.094043887,0.865203762,MT,Petroleum County
0.146716348,0.798789008,MT,Phillips County
0.273774146,0.663447251,MT,Pondera County
0.121298949,0.840496657,MT,Powder River County
0.19833815,0.728684971,MT,Powell County
0.145772595,0.809037901,MT,Prairie County
0.27947242,0.665050084,MT,Ravalli County
0.139027431,0.807356608,MT,Richland County
0.431440046,0.493975904,MT,Roosevelt County
0.288650581,0.658623771,MT,Rosebud County
0.206268097,0.726963039,MT,Sanders County
0.260821918,0.677808219,MT,Sheridan County
0.530021089,0.387793078,MT,Silver Bow County
0.187707641,0.753737542,MT,Stillwater County
0.191622532,0.760712566,MT,Sweet Grass County
0.255488387,0.68469615,MT,Teton County
0.197720515,0.740832507,MT,Toole County
0.133786848,0.793650794,MT,Treasure County
0.229533679,0.698704663,MT,Valley County
0.192060086,0.748927039,MT,Wheatland County
0.103189493,0.8630394,MT,Wibaux County
0.32650947,0.59798995,MT,Yellowstone County
0.422557173,0.552018365,NC,Alamance County
0.208206096,0.767641997,NC,Alexander County
0.24932873,0.726697353,NC,Alleghany County
0.556571099,0.431017895,NC,Anson County
0.264133739,0.710714286,NC,Ashe County
0.20719603,0.772456576,NC,Avery County
0.368617314,0.613500572,NC,Beaufort County
0.62228145,0.370575693,NC,Bertie County
0.445975989,0.540621228,NC,Bladen County
0.343721656,0.63103115,NC,Brunswick County
0.557123421,0.411420967,NC,Buncombe County
0.290398002,0.683909878,NC,Burke County
0.385134393,0.584866267,NC,Cabarrus County
0.235068677,0.741292976,NC,Caldwell County
0.256327192,0.714112168,NC,Camden County
0.265608494,0.710420109,NC,Carteret County
0.432620067,0.547598669,NC,Caswell County
0.296207697,0.67631042,NC,Catawba County
0.536156602,0.43531218,NC,Chatham County
0.202669553,0.772799423,NC,Cherokee County
0.417135622,0.56035453,NC,Chowan County
0.229736619,0.746813934,NC,Clay County
0.337494619,0.643315132,NC,Cleveland County
0.383052147,0.603996251,NC,Columbus County
0.378122905,0.596050269,NC,Craven County
0.566896031,0.406689603,NC,Cumberland County
0.231747565,0.7300974,NC,Currituck County
0.372402546,0.593560945,NC,Dare County
0.240623221,0.734172997,NC,Davidson County
0.244871194,0.726088993,NC,Davie County
0.397844765,0.589825737,NC,Duplin County
0.789030377,0.185189614,NC,Durham County
0.655173813,0.333387417,NC,Edgecombe County
0.536134347,0.433559988,NC,Forsyth County
0.428432881,0.545782891,NC,Franklin County
0.326566321,0.647894005,NC,Gaston County
0.445007508,0.535097598,NC,Gates County
0.185881778,0.79628725,NC,Graham County
0.476485884,0.501485884,NC,Granville County
0.44552602,0.543866217,NC,Greene County
0.586896587,0.386616525,NC,Guilford County
0.628672481,0.359872995,NC,Halifax County
0.365965966,0.606784562,NC,Harnett County
0.345337578,0.624883937,NC,Haywood County
0.346136244,0.625506073,NC,Henderson County
0.681782178,0.305049505,NC,Hertford County
0.538353785,0.430100297,NC,Hoke County
0.420589529,0.560932688,NC,Hyde County
0.302761158,0.670952717,NC,Iredell County
0.42012886,0.539102422,NC,Jackson County
0.332962757,0.639622485,NC,Johnston County
0.405040683,0.583647549,NC,Jones County
0.420651645,0.552155941,NC,Lee County
0.460862745,0.523686275,NC,Lenoir County
0.249334584,0.726330198,NC,Lincoln County
0.279245501,0.69422012,NC,Macon County
0.355553529,0.614171074,NC,Madison County
0.490550118,0.495612555,NC,Martin County
0.237510866,0.742291763,NC,McDowell County
0.632820451,0.334109225,NC,Mecklenburg County
0.199421238,0.783215903,NC,Mitchell County
0.35880863,0.617521181,NC,Montgomery County
0.338206342,0.634042642,NC,Moore County
0.490885444,0.493401275,NC,Nash County
0.461839116,0.502726763,NC,New Hanover County
0.6262678,0.364306936,NC,Northampton County
0.309876454,0.656419334,NC,Onslow County
0.74038582,0.230151572,NC,Orange County
0.358387478,0.623892499,NC,Pamlico County
0.498408394,0.476420656,NC,Pasquotank County
0.335623522,0.639664598,NC,Pender County
0.347384382,0.628203184,NC,Perquimans County
0.402631715,0.575869036,NC,Person County
0.523446284,0.449644792,NC,Pitt County
0.346451553,0.628368927,NC,Polk County
0.205517567,0.772710839,NC,Randolph County
0.44065274,0.542125126,NC,Richmond County
0.465782937,0.514371166,NC,Robeson County
0.339754435,0.639604583,NC,Rockingham County
0.304511874,0.671993405,NC,Rowan County
0.250335976,0.728867088,NC,Rutherford County
0.409002262,0.575746938,NC,Sampson County
0.529651459,0.452011933,NC,Scotland County
0.237954569,0.7398051,NC,Stanly County
0.209404021,0.765305202,NC,Stokes County
0.234911411,0.742033288,NC,Surry County
0.365429622,0.594617185,NC,Swain County
0.373853211,0.598681193,NC,Transylvania County
0.414705882,0.569411765,NC,Tyrrell County
0.328690297,0.639648249,NC,Union County
0.615727153,0.369598219,NC,Vance County
0.58392962,0.378923161,NC,Wake County
0.658698014,0.326187889,NC,Warren County
0.570727719,0.418642682,NC,Washington County
0.485001217,0.469985053,NC,Watauga County
0.43192036,0.549132948,NC,Wayne County
0.213850344,0.765562184,NC,Wilkes County
0.519431809,0.463118134,NC,Wilson County
0.180979827,0.796253602,NC,Yadkin County
0.32432708,0.649163948,NC,Yancey County
0.179104478,0.749585406,ND,Adams County
0.304016752,0.600799543,ND,Barnes County
0.434020619,0.477835052,ND,Benson County
0.097972973,0.831081081,ND,Billings County
0.213558336,0.722141402,ND,Bottineau County
0.128321085,0.816845676,ND,Bowman County
0.114451988,0.85257032,ND,Burke County
0.231791612,0.693326791,ND,Burleigh County
0.397058637,0.504244547,ND,Cass County
0.24174708,0.688674454,ND,Cavalier County
0.232293423,0.698145025,ND,Dickey County
0.204717776,0.724515586,ND,Divide County
0.161891769,0.797180537,ND,Dunn County
0.290401969,0.64807219,ND,Eddy County
0.109749872,0.853496682,ND,Emmons County
0.203649205,0.728075338,ND,Foster County
0.105095541,0.841825902,ND,Golden Valley County
0.364444145,0.549459796,ND,Grand Forks County
0.137398971,0.806759735,ND,Grant County
0.238973536,0.679230152,ND,Griggs County
0.133227597,0.818398097,ND,Hettinger County
0.131811487,0.81443299,ND,Kidder County
0.236406619,0.697399527,ND,LaMoure County
0.108737864,0.841747573,ND,Logan County
0.176404913,0.740975065,ND,McHenry County
0.16373858,0.769501054,ND,McIntosh County
0.151501959,0.796909012,ND,McKenzie County
0.205532078,0.735113331,ND,McLean County
0.134969325,0.813978966,ND,Mercer County
0.197915997,0.728050428,ND,Morton County
0.302070342,0.636318284,ND,Mountrail County
0.316410862,0.605076741,ND,Nelson County
0.118762475,0.825349301,ND,Oliver County
0.220174588,0.712576786,ND,Pembina County
0.213366337,0.709405941,ND,Pierce County
0.288424684,0.616328095,ND,Ramsey County
0.360811394,0.521795425,ND,Ransom County
0.15936255,0.779282869,ND,Renville County
0.276675603,0.637935657,ND,Richland County
0.572637903,0.330420535,ND,Rolette County
0.350353893,0.550050556,ND,Sargent County
0.121447028,0.832041344,ND,Sheridan County
0.644010195,0.217502124,ND,Sioux County
0.098360656,0.845433255,ND,Slope County
0.144036319,0.8021461,ND,Stark County
0.366869919,0.545731707,ND,Steele County
0.249949688,0.674783659,ND,Stutsman County
0.26824978,0.64467898,ND,Towner County
0.320652174,0.585662526,ND,Traill County
0.256658596,0.658375523,ND,Walsh County
0.215628607,0.692490972,ND,Ward County
0.178146259,0.762329932,ND,Wells County
0.137441137,0.800782185,ND,Williams County
0.248405709,0.698830853,NE,Adams County
0.118322981,0.84378882,NE,Antelope County
0.060836502,0.901140684,NE,Arthur County
0.046153846,0.91025641,NE,Banner County
0.095846645,0.872204473,NE,Blaine County
0.144401814,0.801883502,NE,Boone County
0.200168032,0.745641672,NE,Box Butte County
0.112084063,0.856392294,NE,Boyd County
0.09689677,0.873970868,NE,Brown County
0.229037457,0.704400059,NE,Buffalo County
0.263411865,0.669883622,NE,Burt County
0.17629024,0.783852836,NE,Butler County
0.274486478,0.665239115,NE,Cass County
0.131192661,0.810321101,NE,Cedar County
0.092382496,0.875742842,NE,Chase County
0.102855289,0.851070733,NE,Cherry County
0.153644123,0.790107244,NE,Cheyenne County
0.158089472,0.798183653,NE,Clay County
0.270176545,0.68442623,NE,Colfax County
0.178535607,0.776078235,NE,Cuming County
0.115685917,0.840954637,NE,Custer County
0.400055104,0.554897369,NE,Dakota County
0.219396311,0.715204025,NE,Dawes County
0.249351874,0.699387226,NE,Dawson County
0.122824974,0.828045036,NE,Deuel County
0.202623907,0.743804665,NE,Dixon County
0.297546627,0.650845645,NE,Dodge County
0.479235279,0.465314694,NE,Douglas County
0.093782929,0.867228662,NE,Dundy County
0.211879125,0.729419937,NE,Fillmore County
0.150966184,0.812198068,NE,Franklin County
0.122900763,0.844274809,NE,Frontier County
0.131317495,0.827213823,NE,Furnas County
0.297341181,0.642683174,NE,Gage County
0.143932267,0.817497648,NE,Garden County
0.125,0.84607438,NE,Garfield County
0.165,0.792,NE,Gosper County
0.050761421,0.931472081,NE,Grant County
0.180257511,0.781974249,NE,Greeley County
0.287937743,0.662838123,NE,Hall County
0.178090575,0.767645859,NE,Hamilton County
0.138432364,0.82300885,NE,Harlan County
0.058823529,0.923529412,NE,Hayes County
0.109722222,0.844444444,NE,Hitchcock County
0.104840329,0.858606146,NE,Holt County
0.096618357,0.857487923,NE,Hooker County
0.183908046,0.77214334,NE,Howard County
0.242274052,0.695918367,NE,Jefferson County
0.273037543,0.657240371,NE,Johnson County
0.169648365,0.776989513,NE,Kearney County
0.141951838,0.811913815,NE,Keith County
0.075875486,0.891050584,NE,Keya Paha County
0.138753056,0.805012225,NE,Kimball County
0.176065009,0.783304605,NE,Knox County
0.466345154,0.465751947,NE,Lancaster County
0.18361618,0.765088682,NE,Lincoln County
0.070953437,0.88691796,NE,Logan County
0.12565445,0.845549738,NE,Loup County
0.190813987,0.753654342,NE,Madison County
0.048951049,0.898601399,NE,McPherson County
0.162125708,0.786080388,NE,Merrick County
0.130193906,0.825484765,NE,Morrill County
0.175109443,0.786116323,NE,Nance County
0.252059308,0.681383855,NE,Nemaha County
0.161634928,0.793776126,NE,Nuckolls County
0.277098503,0.66396483,NE,Otoe County
0.212328767,0.738203957,NE,Pawnee County
0.112834979,0.847672779,NE,Perkins County
0.123888045,0.831416793,NE,Phelps County
0.106703911,0.852513966,NE,Pierce County
0.185947177,0.773403574,NE,Platte County
0.161938534,0.795508274,NE,Polk County
0.126062043,0.832246592,NE,Red Willow County
0.217675941,0.732133115,NE,Richardson County
0.088272383,0.866330391,NE,Rock County
0.339937435,0.594160584,NE,Saline County
0.35617953,0.57403479,NE,Sarpy County
0.236742782,0.706359691,NE,Saunders County
0.22677222,0.716228859,NE,Scotts Bluff County
0.242584473,0.702992004,NE,Seward County
0.111500975,0.854580897,NE,Sheridan County
0.217643271,0.735994849,NE,Sherman County
0.108603667,0.849083216,NE,Sioux County
0.151746725,0.790756914,NE,Stanton County
0.187523919,0.762724837,NE,Thayer County
0.07751938,0.888888889,NE,Thomas County
0.44898965,0.49926072,NE,Thurston County
0.155156538,0.814917127,NE,Valley County
0.246220711,0.696712018,NE,Washington County
0.221390374,0.715240642,NE,Wayne County
0.181387078,0.78245406,NE,Webster County
0.135076253,0.821350763,NE,Wheeler County
0.188778772,0.749040921,NE,York County
0.392229122,0.560472404,NH,Belknap County
0.446856828,0.503561229,NH,Carroll County
0.537098345,0.410808179,NH,Cheshire County
0.429891839,0.521206162,NH,Coos County
0.569459702,0.379706382,NH,Grafton County
0.472832847,0.474845933,NH,Hillsborough County
0.490327145,0.459539899,NH,Merrimack County
0.446881372,0.505276389,NH,Rockingham County
0.513766601,0.428045584,NH,Strafford County
0.461970047,0.488484684,NH,Sullivan County
0.515160113,0.452836256,NJ,Atlantic County
0.544974151,0.425090829,NJ,Bergen County
0.555731635,0.40791741,NJ,Burlington County
0.645876146,0.322178219,NJ,Camden County
0.385033592,0.583710594,NJ,Cape May County
0.510109774,0.456693953,NJ,Cumberland County
0.770596515,0.206995811,NJ,Essex County
0.479485215,0.483777495,NJ,Gloucester County
0.744594762,0.226461462,NJ,Hudson County
0.407993539,0.546385764,NJ,Hunterdon County
0.663126539,0.30144624,NJ,Mercer County
0.583323899,0.385544172,NJ,Middlesex County
0.436071711,0.530718455,NJ,Monmouth County
0.459867067,0.503825628,NJ,Morris County
0.315283214,0.655270578,NJ,Ocean County
0.595497596,0.378045362,NJ,Passaic County
0.402669405,0.55633128,NJ,Salem County
0.543530266,0.419062684,NJ,Somerset County
0.326726239,0.629379908,NJ,Sussex County
0.66281651,0.308052055,NJ,Union County
0.35074935,0.606766855,NJ,Warren County
0.526048595,0.347860565,NM,Bernalillo County
0.210474308,0.717885375,NM,Catron County
0.274319163,0.638374919,NM,Chaves County
0.466583072,0.39862069,NM,Cibola County
0.401821286,0.487383798,NM,Colfax County
0.245837761,0.669500531,NM,Curry County
0.212624585,0.683277962,NM,De Baca County
0.541558479,0.361995846,NM,Dona Ana County
0.256517953,0.672232751,NM,Eddy County
0.492836223,0.415657405,NM,Grant County
0.531785517,0.326699834,NM,Guadalupe County
0.29601518,0.590132827,NM,Harding County
0.424836601,0.493464052,NM,Hidalgo County
0.223213772,0.708503656,NM,Lea County
0.262985547,0.6649729,NM,Lincoln County
0.521860019,0.319175455,NM,Los Alamos County
0.440993789,0.48005521,NM,Luna County
0.633062383,0.235342215,NM,McKinley County
0.631123919,0.27254014,NM,Mora County
0.307241801,0.598696272,NM,Otero County
0.286197183,0.621971831,NM,Quay County
0.645628767,0.242635606,NM,Rio Arriba County
0.246797609,0.660119556,NM,Roosevelt County
0.452250111,0.424905523,NM,Sandoval County
0.282038878,0.613048641,NM,San Juan County
0.679891202,0.215906959,NM,San Miguel County
0.712822123,0.20259125,NM,Santa Fe County
0.311951647,0.584519399,NM,Sierra County
0.484754292,0.38365897,NM,Socorro County
0.699973461,0.179538217,NM,Taos County
0.2832,0.5912,NM,Torrance County
0.188388626,0.719194313,NM,Union County
0.395246801,0.481718464,NM,Valencia County
0.384154141,0.524664215,NV,Carson City
0.202084857,0.715801024,NV,Churchill County
0.523983533,0.417510102,NV,Clark County
0.303290158,0.624520111,NV,Douglas County
0.183337827,0.73022378,NV,Elko County
0.153664303,0.777777778,NV,Esmeralda County
0.086651054,0.846604215,NV,Eureka County
0.215451578,0.702782528,NV,Humboldt County
0.167012018,0.757563199,NV,Lander County
0.133677298,0.783771107,NV,Lincoln County
0.258648262,0.673554415,NV,Lyon County
0.318978468,0.590385578,NV,Mineral County
0.260055125,0.679869334,NV,Nye County
0.216952573,0.707870838,NV,Pershing County
0.293979672,0.63174355,NV,Storey County
0.463642358,0.451682419,NV,Washoe County
0.187384045,0.721706865,NV,White Pine County
0.59513387,0.352002483,NY,Albany County
